2017-10-07,33340
2017-10-08,33368
2017-10-09,33447
2017-10-10,33484
2017-10-11,33251
2017-10-12,33244
2017-10-13,33247
2017-10-14,33249
2017-10-15,33266
2017-10-16,33249
2017-10-17,33207
2017-10-18,33167
2017-10-19,33057
2017-10-20,33038
2017-10-21,33056
2017-10-22,33011
2017-10-23,32981
2017-10-24,32916
2017-10-25,32675
2017-10-26,32678
2017-10-27,32669
2017-10-28,32660
2017-10-29,32636
2017-10-30,32621
2017-10-31,32620
2017-11-01,32577
2017-11-02,32517
2017-11-03,32377
2017-11-04,32376
2017-11-05,32380
2017-11-06,32358
2017-11-07,32405
2017-11-08,32409
2017-11-09,32427
2017-11-10,32548
2017-11-11,32588
2017-11-12,32533
2017-11-13,32536
2017-11-14,32495
2017-11-15,32403
2017-11-16,32378
2017-11-17,32338
2017-11-18,32312
2017-11-19,32275
2017-11-20,32274
2017-11-21,32257
2017-11-22,32211
2017-11-23,32129
2017-11-24,32083
2017-11-25,32077
2017-11-26,32095
2017-11-27,32045
2017-11-28,31962
2017-11-29,31908
2017-11-30,31882
2017-12-01,31807
2017-12-02,31794
2017-12-03,31738
2017-12-04,31417
2017-12-05,31417
2017-12-06,31365
2017-12-07,31278
2017-12-08,31158
2017-12-09,31120
2017-12-10,31076
2017-12-11,31050
2017-12-12,31013
2017-12-13,30941
2017-12-14,30838
2017-12-15,30746
2017-12-16,30695
2017-12-17,30664
2017-12-18,30609
2017-12-19,30487
2017-12-20,30408
2017-12-21,30357
2017-12-22,30292
2017-12-23,30233
2017-12-24,30209
2017-12-25,30171
2017-12-26,30111
2017-12-27,30046
2017-12-28,30016
2017-12-29,29996
2017-12-30,29935
2017-12-31,29823
2018-01-01,29745
2018-01-02,29643
2018-01-03,29527
2018-01-04,29454
2018-01-05,29402
2018-01-06,29317
2018-01-07,29290
2018-01-08,29229
2018-01-09,29149
2018-01-10,28987
2018-01-11,28912
2018-01-12,28857
2018-01-13,28837
2018-01-14,28702
2018-01-15,28691
2018-01-16,28038
2018-01-17,27928
2018-01-18,27888
2018-01-19,27315
2018-01-20,27341
2018-01-21,27373
2018-01-22,27456
2018-01-23,27473
2018-01-24,27490
2018-01-25,27312
2018-01-26,27217
2018-01-27,27128
2018-01-28,26998
2018-01-29,26866
2018-01-30,26713
2018-01-31,26523
2018-02-01,26360
2018-02-02,26155
2018-02-03,26052
2018-02-04,25849
2018-02-05,25699
2018-02-06,25550
2018-02-07,25457
2018-02-08,25352
2018-02-09,25230
2018-02-10,25084
2018-02-11,24952
2018-02-12,24803
2018-02-13,24676
2018-02-14,24581
2018-02-15,24422
2018-02-16,24298
2018-02-17,24161
2018-02-18,24094
2018-02-19,24027
2018-02-20,23970
2018-02-21,23992
2018-02-22,24063
2018-02-23,24179
2018-02-24,24401
2018-02-25,24621
2018-02-26,24874
2018-02-27,25076
2018-02-28,25293
2018-03-01,25488
2018-03-02,25632
2018-03-03,25776
2018-03-04,25940
2018-03-05,26065
2018-03-06,26163
2018-03-07,26225
2018-03-08,26261
2018-03-09,26311
2018-03-10,26378
2018-03-11,26447
2018-03-12,26534
2018-03-13,26609
2018-03-14,26666
2018-03-15,26744
2018-03-16,26811
2018-03-17,26831
2018-03-18,26918
2018-03-19,26905
2018-03-20,26969
2018-03-21,27032
2018-03-22,27007
2018-03-23,26990
2018-03-24,27043
2018-03-25,27170
2018-03-26,27296
2018-03-27,27334
2018-03-28,27474
2018-03-29,27185
2018-03-30,27288
2018-03-31,27391
2018-04-01,27506
2018-04-02,27649
2018-04-03,27783
2018-04-04,27870
2018-04-05,27903
2018-04-06,27985
2018-04-07,28128
2018-04-08,28226
2018-04-09,28244
2018-04-10,28291
2018-04-11,28418
2018-04-12,28471
2018-04-13,28324
2018-04-14,28454
2018-04-15,28553
2018-04-16,28646
2018-04-17,28741
2018-04-18,28793
2018-04-19,28934
2018-04-20,29061
2018-04-21,29193
2018-04-22,29318
2018-04-23,29495
2018-04-24,29672
2018-04-25,29793
2018-04-26,29926
2018-04-27,30049
2018-04-28,30172
2018-04-29,30242
2018-04-30,30321
2018-05-01,30364
2018-05-02,30482
2018-05-03,30597
2018-05-04,30685
2018-05-05,30835
2018-05-06,30953
2018-05-07,31084
2018-05-08,31206
2018-05-09,31308
2018-05-10,31441
2018-05-11,31583
2018-05-12,31656
2018-05-13,31722
2018-05-14,31850
2018-05-15,31851
2018-05-16,31970
2018-05-17,32015
2018-05-18,32140
2018-05-19,32268
2018-05-20,32329
2018-05-21,32443
2018-05-22,32627
2018-05-23,32742
2018-05-24,32745
2018-05-25,32834
2018-05-26,32932
2018-05-27,32962
2018-05-28,33081
